domain;address;city;country_code;country_name;name;phone;region_code;region_name;zip_code
maxphysiotherapy.ca;#329, 7170 80 avenue ne, t3j0p6, calgary, ab, canada, alberta|7171 80 ave ne unit 329, calgary, ab t3j 0p6, canada;calgary;ca;canada;max physiotherapy;14034535000;ab;alberta;t3j 0p6
vitalhospital.com.tr;bahçelievler mah. deli hüseyin paşa cad. şevket dağ sok. no:2  bahçelievler, 34180, bahçelievler, istanbul province, turkey, istanbul province|bahçelievler merkez, bahçelievler mahallesi deli hüseyin paşa caddesi, şevket dağ sk no:2, 34180 bahçelievler/i̇stanbul, turkey;istanbul;tr;turkey;vital hospital;902125574000;34;istanbul;34180
millersville.edu;1 s george st, 17551-0302, millersville, pa, pennsylvania|40 dilworth rd, millersville, pa 17551, united states;millersville;us;united states;millersville university;17178714636;pa;pennsylvania;175510302
r3homestaging.com;10a-30 mural st, l4b 1b5, richmond hill, on, canada, ontario|30 mural st #10a, richmond hill, on l4b 1b5, canada;richmond hill;ca;canada;r3 home staging;16479286588;on;ontario;l4b 1b5
pizza204.ca;612 academy road, r3n 0e6, winnipeg, mb, canada, manitoba|612 academy rd;winnipeg;ca;canada;pizza 204;12044151575;mb;manitoba;r3n 0e6
itselectriccanada.com;375 copperfield heights se, calgary, ab t2z 4c8, canada;calgary;ca;canada;it's electric;14034540418;ab;alberta;t2z 4c8
mainlandelectric.com;kelowna, bc, canada;kelowna;ca;canada;mainland electric & controls ltd.;17782126684;bc;british columbia;
lyndenparkmall.com;84 lynden road, n3r 6b8, brantford, on, canada, ontario|84 lynden rd, brantford, on n3r 6b8, canada;brantford;ca;canada;lynden park mall;15197538484;on;ontario;n3r 6b8
westmetrofire.org;433 s allison pkwy, 80226, lakewood, co, colorado|3880 upham st, wheat ridge, co 80033, united states;wheat ridge;us;united states;west metro fire rescue;13034035900;co;colorado;80033
montrealfinancial.ca;montreal, quebec, canada;montreal;ca;canada;montreal financial;15145036086;qc;quebec;
brookdalechristian.com;1350 broad st, 07003, bloomfield, nj, new jersey|1350 broad st, bloomfield, nj 07003;bloomfield;us;united states;brookdale christian church;19733388536;nj;new jersey;07003
d-n.io;376 bathurst street, m5t2s6, toronto, on, canada, ontario|376 bathurst st, toronto, on m5t 2s6, canada;toronto;ca;canada;digital natives;14163188816;on;ontario;m5t2s6
epm-mecanic.com;2425 michelin, h7l 5b9, laval, qc, canada, quebec|laval, quebec, canada;laval;ca;canada;epm mecanic;15143324830;qc;quebec;
terralosadental.com;9726-170 street, t5t 5l5, edmonton, ab, canada, alberta|9726 170 st nw, edmonton, ab t5t 5l5, canada;edmonton;ca;canada;terra losa dental clinic;17804896088;ab;alberta;t5t 5l5
soulmatedecor.com;7050a bramalea road mississauga, mississauga, on, canada, ontario|7050-a bramalea rd, mississauga, on l5s 1t1, canada;mississauga;ca;canada;soulmate wedding decor;16478088965;on;ontario;l5s 1t1
mainsvertes.com;7+ years in business · saint-augustin-de-desmaures, quebec, canada;saint-augustin-de-desmaures;ca;canada;les mains vertes du paysage;14188781246;qc;quebec;
balletleduc.com;672 boul. st-joseph, j8y4a8, gatineau, qc, canada, quebec|7+ years in business · gatineau, quebec, canada;gatineau;ca;canada;école de ballet  le duc;18197718560;qc;quebec;
mcleodvet.com;880 mcleod ave, r2g 2t7, winnipeg, mb, canada, manitoba|880 mcleod ave, winnipeg, mb r2g 2t7, canada;winnipeg;ca;canada;mcleod veterinary hospital;12046613334;mb;manitoba;r2g 2t7
barr.ca;51526 range road 231, t8b 1k9, sherwood park, ab, canada, alberta|51526 range rd 231, sherwood park, ab t8b 1k9, canada;sherwood park;ca;canada;barr estate winery inc.;17808199463;ab;alberta;t8b 1k9
pikevillehospital.org;911 s bypass rd, pikeville, ky 41501;pikeville;us;united states;pikeville medical center;16062183500;ky;kentucky;41501
piscinesoleio.com;590 gemma rue, h7p 4w9, montreal, qc, canada, quebec|laval, quebec, canada;montreal;ca;canada;piscine soleio;14384029454;qc;quebec;
rcacorp.ca;winston churchill blvd, mississauga, on l5n, canada, l5n, mississauga, on, canada, ontario|2998 gulfstream way, mississauga, on l5n 6j8, canada;mississauga;ca;canada;reliable cloud accountants corporation;16479806716;on;ontario;l5n 6j8
recreationalpowersports.com;11204 154 street nw, t5m 1x7, edmonton, ab, canada, alberta|11204 154 st, edmonton, ab t5m 1x7, canada;edmonton;ca;canada;recreational power sports;17807321004;ab;alberta;t5m 1x7
ffsdistributors.ca;3837 mcbean, k0a 2z0, ottawa, on, canada, ontario|richmond, on, canada · +1 613-224-0685;richmond;ca;canada;ffs distributors;16132240685;on;ontario;
clydedentalcentre.ca;1390 clyde avenue, unit 102, k2g3h9, ottawa, on, canada, ontario|1390 clyde ave. unit 102, ottawa, on k1z 5a6, canada;ottawa;ca;canada;clyde dental centre;16136802888;on;ontario;k2g3h9
golfagmm.com;260 rue dessureault, g8t 9t9, trois-rivières, qc, canada, quebec;;ca;;golf virtuel agmm;18193735121;;;
dqvet.com;1179a queen st w, toronto, on m6j 1j4, canada;toronto;ca;canada;dufferin queen animal hospital;14165369965;on;ontario;m6j 1j4
climatisationduplessis.com;5521, boul. bourque, j1n 1g8, sherbrooke, qc, canada, quebec|sherbrooke, quebec, canada;sherbrooke;ca;canada;climatisation duplessis;18192406837;qc;quebec;
newstartkitchens.ca;850 legion road #23, l7s 1t5, burlington, on, canada, ontario|850 legion rd #23, burlington, on l7s 1t6, canada;burlington;ca;canada;new start kitchens;19055171602;on;ontario;l7s 1t5
steadiicreative.com;;;;;steadii creative inc;;;;
labrumedansmeslunettes.com;378, rue saint-zotique est, h2s 1l7, montreal, qc, canada, quebec|montreal, quebec, canada;montreal;ca;canada;la brume dans mes lunettes;15143791178;qc;quebec;
mcm.ac.ae;al-safa 1, 8b street, building no. 43,  next to al ittihad pvt. school, 430470, dubai, united arab emirates, dubai|mena college of management - al safa 1, 8b street, building 43 (near al ittihad private school - dubai - united arab emirates;dubai;ae;united arab emirates;mena college of management;97143841000;du;dubai;dubai
ladentisterie.com;5000, av decelles, montreal, qc, h3v 1j1, montreal, qc, canada, quebec|5000 decelles ave;montreal;ca;canada;la dentisterie;15147385000;qc;quebec;
getenhanced.ca;303 richmond street unit 101, n6b2h8, london, on, canada, ontario|303 richmond st unit 101;london;ca;canada;get enhanced inc.;15194958179;on;ontario;n6b2h8
cliniquedentairevillemarie.com;1831 rue ontario e, h2k 1t6, montreal, qc, canada, quebec|1831 ontario st e;montreal;ca;canada;clinique dentaire ville-marie;15148006887;qc;quebec;
hiberryfarm.com;5639 hwy 21 rr 2, n0h2c6, port elgin, on, canada, ontario|port elgin, on, canada;port elgin;ca;canada;hi-berry farm;15198325283;on;ontario;
toothfairydentistry.ca;487 cornwall rd, l6j 7s8, oakville, on, canada, ontario|487 cornwall rd unite5, oakville, on l6j 7s8, canada;oakville;ca;canada;the tooth fairy dentistry;19058448253;on;ontario;l6j 7s8
revivecounselling.com;200-22471 lougheed hwy, v2x2t8, maple ridge, bc, canada, british columbia|22471 lougheed hwy #200, maple ridge, bc v2x 2t8, canada;maple ridge;ca;canada;revive counselling & neurofeedback;16044544516;bc;british columbia;v2x 2t8
quietnature.ca;1124 nith rd, n0b 1e0, ayr, on, canada, ontario|7+ years in business · ayr, on, canada;ayr;ca;canada;quiet nature ltd.;15196325218;on;ontario;
rembourragelarrivee.com;198 rue saint-louis, j7r1y3, saint-eustache, qc, canada, quebec|198 rue saint-louis, saint-eustache, qc j7r 1y3, canada;saint-eustache;ca;canada;rembourrage larrivee;14504737777;qc;quebec;j7r1y3
eyeandear.org.au;32 gisborne street, 3002, east melbourne, vic, australia, victoria|32 gisborne st, east melbourne vic 3002, australia;east melbourne;au;australia;the royal victorian eye and ear hospital;61399298666;vic;victoria;3002
da-architects.ca;1014 homer st # 200, v6b 2w9, vancouver, bc, canada, british columbia|1014 homer st #200;vancouver;ca;canada;da architects + planners;16046856312;bc;british columbia;v6b 2w9
apexautomation.ca;11255 180 street, t5s 0b4, edmonton, ab, canada, alberta|10525 170 st nw #400, edmonton, ab t5p 4w2, canada;edmonton;ca;canada;apex automation ltd.;18662178881;ab;alberta;t5p 4w2
questcanineservices.com;roberts line, n0l 2h0, sparta, on, canada, ontario|sparta, on, canada;;ca;;quest canine services;15196150630;;;
rakbank.ae;emirates road, ras al-khaimah, united arab emirates, ras al-khaimah|habshan ad - ccc camp habshan abu dhabi, ccc yard, western region abu dhabi ghayathi-madinat zayed rd ccc yard - abu dhabi - united arab emirates;ras al-khaimah;ae;united arab emirates;rakbank;97142130000;rk;ra's al khaymah;
hm-accounting.ca;3111 allan landing sw, t6w 2r7, edmonton, ab, canada, alberta|3111 allan landing sw, edmonton, ab t6w 2r7, canada;edmonton;ca;canada;hm accounting;15874040816;ab;alberta;t6w 2r7
tasteofchinaacademy.ca;183 carleton drive, s7h 3p1, saskatoon, sk, canada, saskatchewan|183 carleton dr, saskatoon, sk s7h 3p1, canada;saskatoon;ca;canada;taste of china academy;13062819308;sk;saskatchewan;s7h 3p1
rhcns.org;15 montgomery ave, 08553, rocky hill, nj, new jersey|crescent point park, 15 montgomery ave, rocky hill, nj 08553;rocky hill;us;united states;rocky hill cooperative nursery school;16099249521;ct;connecticut;08553
pureitek.com;37 charlton point, sherwood park, ab t8h 2c7, canada;sherwood park;ca;canada;pure itek;17807093881;ab;alberta;t8h 2c7
equipementscpr.com;272 rue de la gare, g0k1h0, saint-anaclet-de-lessard, quebec, quebec|12 rue des ateliers, amqui, quebec g5j 3h5, canada;quebec;ca;canada;équipements cpr ltee;14186294916;qc;quebec;g5j 3h5
weberfuneralhome.ca;2 mount pleasant drive, t4v 2l7, camrose, ab, canada, alberta|2 mt pleasant dr, camrose, ab t4v 2l7, canada;camrose;ca;canada;weber funeral home;17806723131;ab;alberta;t4v 2l7
stevemarshmanjewellery.com;6835 highway 62 north, k8n 0l9, belleville, on, canada, ontario|6835 on-62, belleville, on k8n 0l9, canada;belleville;ca;canada;steve marshman fine jewellery & custom design;16137791200;on;ontario;k8n 0l9
vagabondsaints.com;10 john street n, l8r 1g9, hamilton, on, canada, ontario|10 john st n, hamilton, on l8r 1g9, canada;hamilton;ca;canada;vagabond saints tattoo lounge & spa;12895566026;on;ontario;l8r 1g9
springlakesgolf.com;4962 stouffville rd, whitchurch-stouffville, on l4a 3s8, canada;whitchurch-stouffville;ca;canada;spring lakes golf club;19056403633;on;ontario;l4a 3s8
vertexmarketingagency.com;5, 2164 montreal rd suite #8052, gloucester, on k1j 1g4, canada;gloucester;ca;canada;vertex marketing agency;16136861570;on;ontario;k1j 1g4
aig.com;plaza 5, pearl st, jersey city, nj 07302;jersey city;us;united states;aig;62274558427;nj;new jersey;07302
dioncpa.com;75, rue principale, suite 201, j0r 1r6, saint-sauveur, qc, canada, quebec|5+ years in business · saint-sauveur, quebec, canada;saint-sauveur;ca;canada;dion cpa;14502279125;qc;quebec;
makapower.com;5+ years in business · winnipeg, mb, canada;winnipeg;ca;canada;maka power;12048010649;mb;manitoba;
jadecoffeeroasters.com;11769 40th street se    bay #121, t2z 4m8, calgary, ab, canada, alberta|11769 40th street se bay#121, calgary, ab t2z 4m8, canada;calgary;ca;canada;jade coffee roasters;14036080819;ab;alberta;t2z 4m8
sarniaproduce.ca;709 lite street, n7v 1a7, point edward, on, canada, ontario|point edward, on, canada;point edward;ca;canada;sarnia produce;15193365561;on;ontario;
greencarelandscaping.ca;edmonton, ab, canada;edmonton;ca;canada;greencare landscaping & bobcat services;17804617179;ab;alberta;
schollanimalhosp.com;1900 hyde park rd, unit 6, n6h 5l9, london, on, canada, ontario|1900 hyde park rd, london, on n6h 5l9, canada;london;ca;canada;scholl animal hospital;15194732288;on;ontario;n6h 5l9
medacs.com;800 capability green, the blvd, luton lu1 3ba, united kingdom;luton;gb;united kingdom;medacs healthcare;44800442200;eng;england;lu1 3ba
cornerstonewinery.com;4390 tufford rd, l0r 1b1, beamsville, on, canada, ontario|beamsville, on, canada;beamsville;ca;canada;cornerstone estate winery;19055636758;on;ontario;
81catering.com;2895 argentia road - unit 3, l5n 8g6, mississauga, on, canada, ontario|2895 argentia rd unit 3, mississauga, on l5n 8g6, canada;mississauga;ca;canada;81 catering co.;19058128181;on;ontario;l5n 8g6
ctc.edu.za;396 dr pixley kaseme street, 4001, durban, south africa, kwazulu-natal|pixley house., 396 west st, durban central, durban, 4001;durban;za;south africa;central technical college;27861665666;nl;kwazulu-natal;4001
fclandscaping.com;;;ca;;fc landscaping;19055379473;;;
chocolatelabradorretriever.ca;27957 baldoon rd, wallaceburg, on n8a 4l3, canada;wallaceburg;ca;canada;lucky labs;15196270443;on;ontario;n8a 4l3
barminco.com.au;390 stirling crescent, 6055, hazelmere, wa, australia, western australia|agoocha, rajasthan, india;hazelmere;au;australia;barminco ltd;;wa;western australia;6055
cee-elevator.com;332 fairall st, l1s 1r6, ajax, on, canada, ontario|332 fairall st, ajax, on l1s 1r6, canada;ajax;ca;canada;cee elevator service ltd;19054288300;on;ontario;l1s 1r6
crplumbing.ca;293 cockshutt rd, brantford, on n3t 0n3, canada;brantford;ca;canada;cr plumbing & heating;15197718508;on;ontario;n3t 0n3
wewillwalkyou.ca;205 keele st unit 305, toronto, on m6p 2k1, canada;toronto;ca;canada;we will walk you;16473452722;on;ontario;m6p 2k1
menominee.edu;n172 highway 47 55, 54135, keshena, wi, us, wisconsin|2733 s ridge rd, green bay, wi 54304, united states;keshena;us;united states;college of menominee nation;17157995600;wi;wisconsin;54135
orionone.ca;40 lancaster st west, n2h4s9, kitchener, on, canada, ontario|40 lancaster st w, kitchener, on n2h 4s9, canada;kitchener;ca;canada;orion one;15195769902;on;ontario;n2h4s9
horsetherapycanada.com;246 webb rd., l4a 7x4, stouffville, on, canada, ontario|246 webb rd, whitchurch-stouffville, on l4a 7x4, canada;stouffville;ca;canada;horse therapy centre of canada;16473905397;on;ontario;l4a 7x4
watches.ae;al-futtaim watches & jewellery - dubai festival city first floor, near ikea (at the right side on the way to festival center - dubai - united arab emirates;dubai;ae;united arab emirates;al-futtaim watches & jewellery;97142066970;du;dubai;
brixtonshoes.com;4100 70 ave # 104, t9v 2x3, lloydminster, sk, canada, saskatchewan|4100 70 ave, lloydminster, ab t9v 2x3, canada;lloydminster;ca;canada;brixton shoes & accessories;17808755080;ab;alberta;t9v 2x3
stangguitars.com;9939-76th avenue, t6e 1k8, edmonton, ab, canada, alberta|9939 76 ave nw, edmonton, ab t6e 1k8, canada;edmonton;ca;canada;stang guitars;17807578264;ab;alberta;t6e 1k8
thellendfortin.com;5260 rue chambord, h2j 3n5, montreal, qc, canada, quebec|3+ years in business · montreal, quebec, canada;montreal;ca;canada;thellend fortin architectes;;qc;quebec;
mgssecurity.com;70a bongard ave, k2e 7z9, ottawa, on, canada, ontario|70 bongard ave, nepean, on k2e 7z9, canada;nepean;ca;canada;mgs security;16132266647;on;ontario;k2e 7z9
legacyofhope.ca;1427 ogilvie road, suite 4b, k1j 8m7, ottawa, on, canada, ontario|1427 ogilvie rd suite 4b, gloucester, on k1j 8m7, canada;gloucester;ca;canada;legacy of hope foundation;16132374806;on;ontario;k1j 8m7
airwrx.com;484 pelissier st, windsor, on n9a 4k9, canada;windsor;ca;canada;airwrx;12263445614;on;ontario;n9a 4k9
agistudio.ca;9030 leslie st, unit #1, l4b1g2, richmond hill, on, canada, ontario|9030 leslie st unit 1, richmond hill, on l4b 1g2, canada;richmond hill;ca;canada;agi studio;16479953689;on;ontario;l4b 1g2
funika.com.tr;funika holding, çiğdem cad. no:28 merkezefendi, gümüşçay, denizli province, turkey, denizli province|gümüşçay, çiğdem cd. no:28, 20100 merkezefendi/denizli, turkey;merkezefendi;tr;turkey;funika holding;902583715830;20;denizli;20100
collin.edu;collin higher education center 3452 spur 399, 75069, mckinney, tx, texas|2200 w university dr, mckinney, tx 75071;mckinney;us;united states;collin college;18772655461;tx;texas;75069
standishtowing.ca;162 eagle cres, t1l 1a3, banff, ab, canada, alberta|canmore, ab t1w 1y1, canada;banff;ca;canada;standish towing & recovery ltd;14037624869;ab;alberta;t1l 1a3
oldsuwaneebaptist.org;4118  old suwanee rd, 30518, buford, ga, georgia|4118 old suwanee rd, buford, ga 30518;buford;us;united states;old suwanee baptist church;17709455451;ga;georgia;30518
dukhanbank.com;grand hamad street, 27778, doha, qatar, doha|doha, qatar;doha;qa;qatar;dukhan bank;9748008555;da;baladiyat ad dawhah;
kingprice.co.za;175 corobay ave, 0181, pretoria, south africa, gauteng|menlyn corporate park, block a 175 corobay avenue waterkloof glen, ext 11, pretoria, 0081;pretoria;za;south africa;king price insurance;27860505050;gt;gauteng;0181
tropicanagolf.com;jalan kelab tropicana, 47410, petaling jaya, selangor, malaysia, selangor|jalan kelab tropicana, pinggiran golf saujana, 47410 petaling jaya, selangor;petaling jaya;my;malaysia;tropicana golf & country resort;60378048888;10;selangor;47410
lakewoodanimalhospital.ca;1151 lakewood court n., s4x 3s3, regina, sk, canada, saskatchewan|1151 lakewood ct, regina, sk s4x 3s3, canada;regina;ca;canada;lakewood animal hospital;13065456487;sk;saskatchewan;s4x 3s3
builderinsightgroup.com;80 grantham ave., south, suite 100, l2p 3h1, saint catharines, on, canada, ontario|3+ years in business · st. catharines, on, canada;st. catharines;us;canada;builder insight group;18662819626;on;ontario;
physiotherapiedelouiseville.ca;285, avenue saint-laurent, j5v 1k2, louiseville, qc, canada, quebec|285, av saint-laurent, louiseville, quebec j5v 1k2, canada;louiseville;ca;canada;clinique de physiothérapie de louiseville;18192288348;qc;quebec;j5v 1k2
solution-pret.eu;19 place darcy, 21000, dijon, france, bourgogne|19 place darcy, 21000 dijon, france;dijon;fr;france;solution prêt;33380580047;27;bourgogne-franche-comte;21000
finehomesphoto.com;175 lock st., k9j2y8, peterborough, on, canada, ontario|peterborough, on, canada;peterborough;ca;canada;fine homes photography;17058680575;on;ontario;k9j2y8
inspireperformance.ca;;;ca;;inspire performance;14036793977;;;
monvillelandscaping.com;39105 rr10, red deer county, ab t4e 0g5, canada;red deer county;ca;canada;monville landscaping;15878777220;ab;alberta;t4e 0g5
